id,senior_id,caregiver_id,booking_date,start_time,duration_hrs,status,hourly_rate,total_amount,notes,created_at,updated_at
caf991a0-ef67-4cff-ba7f-4443bd873dc0,f820fc23-a1f2-461a-86ac-09dab17c327d,e4f8fd17-ad70-4c35-bee5-68ad0200cdbf,2025-10-23,10:00:00,4,completed,537,2470,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-20T18:00:00.000Z,2025-11-15T18:00:15.572Z
622fcd9e-d3f9-4695-9d73-39ee0a8b2eee,f820fc23-a1f2-461a-86ac-09dab17c327d,b538b0ad-3140-4828-82cc-a2cc58e1aa00,2025-06-08,14:00:00,2,completed,518,1191,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-05-31T18:00:00.000Z,2025-11-15T18:00:15.573Z
463ee2f5-1918-4325-832a-3586144769f9,8ea454b8-6d09-46c7-9f9c-f932da4fe4a9,b4a5f652-440c-453c-bb69-01d539e8b665,2025-08-14,08:00:00,6,completed,444,3064,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-08-07T18:00:00.000Z,2025-11-15T18:00:15.573Z
aec3f760-3528-4e3b-b6c7-997f17bfa2f3,8ea454b8-6d09-46c7-9f9c-f932da4fe4a9,4722d34e-e576-4f81-8bb6-2a8b9bdc0f64,2025-10-12,12:00:00,4,cancelled,384,1766,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-09T18:00:00.000Z,2025-11-15T18:00:15.573Z
f9c8fe45-6647-425a-b097-ed4ec2103bd5,8ea454b8-6d09-46c7-9f9c-f932da4fe4a9,d95813a6-23c9-407c-b03f-2985536652b1,2025-08-03,10:00:00,5,completed,515,2961,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-07-28T18:00:00.000Z,2025-11-15T18:00:15.574Z
dd0a7d22-ca52-4798-a932-8f2aead509dc,8ea454b8-6d09-46c7-9f9c-f932da4fe4a9,248d83d8-73cb-42bc-ac17-fbdb0c84706a,2025-08-03,10:00:00,5,completed,556,3197,,2025-08-01T18:00:00.000Z,2025-11-15T18:00:15.574Z
1b99bc4d-d058-4388-879e-49ef8411f253,21f50def-5351-4a49-95f1-eac3270a771a,26ed34f0-a9ea-4aed-a467-9a9e23e9b008,2025-06-30,12:00:00,6,completed,564,3892,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-06-25T18:00:00.000Z,2025-11-15T18:00:15.575Z
333a2a5d-21c9-495d-ae88-ac2c58b45e5e,21f50def-5351-4a49-95f1-eac3270a771a,5e5ed403-f1c3-4073-a03d-5b5ff495c7ee,2025-10-22,12:00:00,6,completed,385,2657,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-10-19T18:00:00.000Z,2025-11-15T18:00:15.575Z
107d8686-9262-47bb-830f-b96d81d88241,ecdab936-085a-4200-befb-0421b4be851d,0e9ad3ff-cec4-4ee0-95cd-f2c4a6773fd2,2025-09-24,15:00:00,4,completed,555,2553,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-09-16T18:00:00.000Z,2025-11-15T18:00:15.575Z
f05f3cde-bb5b-47ef-aef6-0b71df67a67b,ecdab936-085a-4200-befb-0421b4be851d,e4f8fd17-ad70-4c35-bee5-68ad0200cdbf,2025-11-13,13:00:00,6,completed,537,3705,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-11-10T18:00:00.000Z,2025-11-15T18:00:15.576Z
11bed43e-3f76-42ae-a6b3-5897b187ec06,ecdab936-085a-4200-befb-0421b4be851d,3092894c-50ae-4051-8f7e-14b0e2807986,2025-09-24,16:00:00,4,completed,551,2535,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-09-20T18:00:00.000Z,2025-11-15T18:00:15.576Z
ffe3bb8d-de42-4b52-9b38-391b9bcee262,1ee8624e-b798-4135-91e0-90c79b68c811,6913b8d1-d1db-4b93-9b3b-2ee608690e7b,2025-07-30,08:00:00,2,completed,528,1214,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-07-27T18:00:00.000Z,2025-11-15T18:00:15.578Z
2afc82c3-c782-40ca-be72-fd3d7eb5e552,1ee8624e-b798-4135-91e0-90c79b68c811,70fa5dfd-dab3-45a4-ac6b-58d21d28fcc1,2025-06-22,13:00:00,2,completed,200,460,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-06-19T18:00:00.000Z,2025-11-15T18:00:15.578Z
d81963f1-923e-4dcb-b315-82c81b1f6da0,1ee8624e-b798-4135-91e0-90c79b68c811,dc72f182-3a97-4911-8bef-c80a40b31019,2025-10-23,12:00:00,3,completed,509,1756,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-10-18T18:00:00.000Z,2025-11-15T18:00:15.579Z
8e7485db-9dde-4fd6-8f90-f696b1b761f8,1ee8624e-b798-4135-91e0-90c79b68c811,63b7bb96-0ec7-485d-9bc9-7bdd94354feb,2025-05-18,15:00:00,2,completed,366,842,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-05-15T18:00:00.000Z,2025-11-15T18:00:15.579Z
6c9321a0-9901-48c3-9331-de5feb2e7b4c,1ee8624e-b798-4135-91e0-90c79b68c811,fe2fff58-c824-4813-bb2d-1bba8bf41972,2025-09-24,08:00:00,6,completed,561,3871,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-09-18T18:00:00.000Z,2025-11-15T18:00:15.579Z
d6c15857-0e14-4fd3-9ce7-fd66a4e3637c,1ee8624e-b798-4135-91e0-90c79b68c811,3841ebb1-0779-4101-ad6b-75acdf3ee6b9,2025-07-23,15:00:00,2,completed,557,1281,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-07-16T18:00:00.000Z,2025-11-15T18:00:15.580Z
dea51334-7705-4d3e-bcd3-dae3b5388a63,2d966cef-0f7e-4464-b910-485bb5a3d354,9e68430d-1220-4074-b5dd-984b3b7954ab,2025-09-21,16:00:00,6,completed,526,3629,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-09-18T18:00:00.000Z,2025-11-15T18:00:15.580Z
b19d08b9-9eed-4abe-b772-7be4213709cd,2d966cef-0f7e-4464-b910-485bb5a3d354,b6657a5a-f5a2-4437-bcf0-f79ab8faeaf8,2025-09-06,12:00:00,5,completed,417,2398,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-08-29T18:00:00.000Z,2025-11-15T18:00:15.581Z
767f6b1e-cb45-4cf6-8196-5c95f3001bf9,2d966cef-0f7e-4464-b910-485bb5a3d354,2ee0ec1a-3fc2-483d-9440-3f939d6ebb5e,2025-10-22,13:00:00,5,completed,509,2927,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-14T18:00:00.000Z,2025-11-15T18:00:15.584Z
90a71a6e-f9bf-4dbe-a5a7-30e8cb36daab,2d966cef-0f7e-4464-b910-485bb5a3d354,44636bc0-0e95-499b-bdfc-0a26a04329bb,2025-05-21,16:00:00,6,completed,357,2463,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-05-14T18:00:00.000Z,2025-11-15T18:00:15.584Z
e38c8c0d-930c-4673-a332-ac12bf655a85,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,04a3feef-17d2-4253-8cb1-291b6706e7f6,2025-06-02,14:00:00,5,completed,544,3128,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-05-28T18:00:00.000Z,2025-11-15T18:00:15.585Z
c8a401a1-7eec-469c-b349-bddb2984f78d,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,63b07cde-2b55-4e01-9cb5-8e2ae2c7d5d2,2025-10-21,14:00:00,2,completed,588,1352,,2025-10-16T18:00:00.000Z,2025-11-15T18:00:15.585Z
c6c99678-68a4-4eb7-8d4a-19a2024dcca6,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,ba285f5d-3f13-4f39-a300-f83850785c5a,2025-07-16,16:00:00,5,completed,391,2248,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-07-13T18:00:00.000Z,2025-11-15T18:00:15.586Z
e3a9b8ad-1aff-4d3e-8876-a627c21da0f4,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,a4820828-cfbc-40dc-acae-6d122df3db17,2025-07-13,15:00:00,3,completed,593,2046,,2025-07-08T18:00:00.000Z,2025-11-15T18:00:15.586Z
4f86b46e-403d-40fc-95a1-3ae5a9c5d569,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,a5d6f82c-0d82-489a-8a81-1c80d7d643fb,2025-10-26,15:00:00,5,completed,413,2375,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-10-18T18:00:00.000Z,2025-11-15T18:00:15.586Z
53c4c866-ba8e-4a55-a7e3-fc2d3485538d,2bba04c9-0ec1-41d5-aeba-dacd0d27a093,d89a5458-0ff5-4076-8713-12ee6fa03c29,2025-07-03,16:00:00,2,completed,594,1366,,2025-06-30T18:00:00.000Z,2025-11-15T18:00:15.587Z
10bdaae7-4b13-4307-9555-05ee8d01c783,760a3bc9-3af4-4ab9-8abb-460f92272b1c,462eda75-a77a-4a9c-874f-efa6ee214713,2025-09-12,09:00:00,2,completed,581,1336,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-09-07T18:00:00.000Z,2025-11-15T18:00:15.587Z
0b21c63f-a384-4a0d-ab22-f5c9e009dfe2,760a3bc9-3af4-4ab9-8abb-460f92272b1c,26ed34f0-a9ea-4aed-a467-9a9e23e9b008,2025-09-11,16:00:00,2,completed,564,1297,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-09-07T18:00:00.000Z,2025-11-15T18:00:15.587Z
4786d766-e2ab-4329-b7b5-795e735d71d6,760a3bc9-3af4-4ab9-8abb-460f92272b1c,fe2fff58-c824-4813-bb2d-1bba8bf41972,2025-11-06,16:00:00,3,cancelled,561,1935,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-11-01T18:00:00.000Z,2025-11-15T18:00:15.588Z
3cdd5b73-588d-4152-8c69-a2ac6cdab25e,760a3bc9-3af4-4ab9-8abb-460f92272b1c,5e5ed403-f1c3-4073-a03d-5b5ff495c7ee,2025-09-07,13:00:00,4,completed,385,1771,,2025-09-05T18:00:00.000Z,2025-11-15T18:00:15.588Z
74d2f12d-2351-4327-9ddb-f958b42a0783,760a3bc9-3af4-4ab9-8abb-460f92272b1c,c5fe620c-328e-49ca-b689-36cfada8cced,2025-10-18,13:00:00,3,completed,542,1870,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-15T18:00:00.000Z,2025-11-15T18:00:15.588Z
abe05ffb-6bd6-4f48-a170-94a7a9c9fd60,efdce636-9855-4449-bed6-0b0732453b9f,a6bb52fa-a043-4979-953c-03286e429071,2025-07-23,10:00:00,4,completed,527,2424,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-07-19T18:00:00.000Z,2025-11-15T18:00:15.589Z
c6318973-34fe-4442-890f-19c1c1b9252d,efdce636-9855-4449-bed6-0b0732453b9f,58f589e3-acc2-48a2-9f6b-49f587ac6e73,2025-10-01,15:00:00,3,completed,370,1277,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-09-24T18:00:00.000Z,2025-11-15T18:00:15.589Z
ef888a99-7446-4cde-a723-3fadc621e453,efdce636-9855-4449-bed6-0b0732453b9f,9847df34-d8e6-42a8-907b-e8d31dd5781b,2025-05-20,12:00:00,6,completed,576,3974,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-05-15T18:00:00.000Z,2025-11-15T18:00:15.589Z
5a9056ce-f45e-41c4-aa81-877ec18d567e,efdce636-9855-4449-bed6-0b0732453b9f,942422c9-3be0-4858-bd38-3819655fc679,2025-06-24,11:00:00,4,completed,585,2691,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-06-18T18:00:00.000Z,2025-11-15T18:00:15.590Z
5dfec791-8692-46c2-82c5-9d19b96cc16a,efdce636-9855-4449-bed6-0b0732453b9f,e4f8fd17-ad70-4c35-bee5-68ad0200cdbf,2025-09-02,10:00:00,6,completed,537,3705,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-08-27T18:00:00.000Z,2025-11-15T18:00:15.590Z
16222367-a48d-4b1b-a49f-e1a82c61e637,e703d1c1-83ca-48d8-a69a-4aed29cecde4,52e790be-7977-49ee-a572-413dba89a351,2025-10-25,14:00:00,6,completed,524,3616,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-10-18T18:00:00.000Z,2025-11-15T18:00:15.591Z
edd9d196-9f18-4ef1-a6e2-82819a841180,e703d1c1-83ca-48d8-a69a-4aed29cecde4,58f589e3-acc2-48a2-9f6b-49f587ac6e73,2025-11-02,12:00:00,6,completed,370,2553,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-25T18:00:00.000Z,2025-11-15T18:00:15.591Z
a04dd91d-b8fd-4c93-9bbd-4a72aaf14b0a,e703d1c1-83ca-48d8-a69a-4aed29cecde4,fe2fff58-c824-4813-bb2d-1bba8bf41972,2025-08-21,10:00:00,2,completed,561,1290,,2025-08-15T18:00:00.000Z,2025-11-15T18:00:15.592Z
7e30bae9-7735-48b1-832c-8f6b9e42ac74,e0456362-c3fc-47eb-b401-c53ba6860bb5,a5d6f82c-0d82-489a-8a81-1c80d7d643fb,2025-10-28,08:00:00,2,completed,413,950,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-22T18:00:00.000Z,2025-11-15T18:00:15.592Z
e13125b4-8074-46e1-8fac-6735958e535d,e0456362-c3fc-47eb-b401-c53ba6860bb5,d65da435-4b3c-4903-a06d-950bc4de5fe1,2025-11-07,09:00:00,2,completed,537,1235,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-10-30T18:00:00.000Z,2025-11-15T18:00:15.593Z
e96b1ade-5867-4339-b515-94ec0143ef6a,e0456362-c3fc-47eb-b401-c53ba6860bb5,c2b56b11-a620-44d2-92f9-959eaf49a8ac,2025-08-26,10:00:00,3,completed,596,2056,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-08-21T18:00:00.000Z,2025-11-15T18:00:15.594Z
c7a1df69-a94b-4f4f-b409-114bef94dbdb,83afb093-ac70-45ee-88ee-1092f100f47a,d1f6190d-752c-4a73-ae3c-da6e872b011a,2025-06-22,11:00:00,3,completed,576,1987,,2025-06-20T18:00:00.000Z,2025-11-15T18:00:15.595Z
fe17f972-32e5-41c5-85b2-f6e5b1eb6c46,83afb093-ac70-45ee-88ee-1092f100f47a,f878aa75-4ff5-43aa-b1e7-e5d93a97f86d,2025-08-25,14:00:00,6,completed,525,3622,,2025-08-21T18:00:00.000Z,2025-11-15T18:00:15.595Z
9f8d0dce-e21b-4a4b-a30c-23185755642b,83afb093-ac70-45ee-88ee-1092f100f47a,a5d6f82c-0d82-489a-8a81-1c80d7d643fb,2025-08-29,09:00:00,2,completed,413,950,,2025-08-24T18:00:00.000Z,2025-11-15T18:00:15.595Z
c1a00e47-2d4e-4f6f-bc12-fbe93d26a4e0,83afb093-ac70-45ee-88ee-1092f100f47a,44636bc0-0e95-499b-bdfc-0a26a04329bb,2025-09-25,11:00:00,6,cancelled,357,2463,,2025-09-19T18:00:00.000Z,2025-11-15T18:00:15.596Z
fa23a4fd-197e-4a85-bfe3-92e7a07c5f1b,b0ae54eb-7fa8-4248-aa5a-5d73e9f2f950,aeb71ced-c83f-4321-8c30-4e88d5af18ea,2025-08-06,08:00:00,4,completed,560,2576,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-08-01T18:00:00.000Z,2025-11-15T18:00:15.596Z
ecdc608c-13cb-480e-b60c-de4ccf197d48,b0ae54eb-7fa8-4248-aa5a-5d73e9f2f950,c53f9732-493e-492c-9f39-d09c75f0e0ac,2025-07-22,14:00:00,2,completed,556,1279,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-07-15T18:00:00.000Z,2025-11-15T18:00:15.597Z
cbafd8ad-8e98-44b4-bbcd-ca2892ed36eb,b0ae54eb-7fa8-4248-aa5a-5d73e9f2f950,8c5e7835-4341-4c97-9c9a-ed23abf114cc,2025-09-21,12:00:00,5,completed,263,1512,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-09-18T18:00:00.000Z,2025-11-15T18:00:15.597Z
d400fddc-5554-4856-a258-5642266584f3,b0ae54eb-7fa8-4248-aa5a-5d73e9f2f950,50ec2c62-ef49-474b-9c75-a85b54cc4f9b,2025-07-28,11:00:00,3,completed,532,1835,,2025-07-24T18:00:00.000Z,2025-11-15T18:00:15.597Z
83e4d316-0308-4dda-8ac1-986bb4ec6415,b0ae54eb-7fa8-4248-aa5a-5d73e9f2f950,72a37c59-c3f9-4d11-86d9-fe2562e14122,2025-08-20,15:00:00,3,completed,552,1904,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-08-16T18:00:00.000Z,2025-11-15T18:00:15.598Z
f0dba2df-2e1e-4d12-9c85-d0bc0ed2379a,045a1daf-1d43-4fd9-b5a8-92694bd1e95d,c5fe620c-328e-49ca-b689-36cfada8cced,2025-11-13,14:00:00,5,completed,542,3116,দয়া করে সময়মতো আসবেন। ওষুধের সময় মনে রাখবেন।,2025-11-11T18:00:00.000Z,2025-11-15T18:00:15.601Z
82d4a02c-b9f9-4d32-a585-39e77185b471,045a1daf-1d43-4fd9-b5a8-92694bd1e95d,2ee0ec1a-3fc2-483d-9440-3f939d6ebb5e,2025-09-24,09:00:00,2,completed,509,1171,,2025-09-21T18:00:00.000Z,2025-11-15T18:00:15.601Z
4d54d016-e083-464c-a52d-a5e353fb7690,045a1daf-1d43-4fd9-b5a8-92694bd1e95d,8c5e7835-4341-4c97-9c9a-ed23abf114cc,2025-06-25,10:00:00,4,completed,263,1210,,2025-06-17T18:00:00.000Z,2025-11-15T18:00:15.602Z
52335163-1f9e-4bd1-a4d5-ca7d8961c83a,045a1daf-1d43-4fd9-b5a8-92694bd1e95d,72a37c59-c3f9-4d11-86d9-fe2562e14122,2025-09-09,16:00:00,4,completed,552,2539,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-09-03T18:00:00.000Z,2025-11-15T18:00:15.602Z
a6ec90c6-0345-4d99-885a-f906509b8e78,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,ba285f5d-3f13-4f39-a300-f83850785c5a,2025-05-25,14:00:00,2,completed,391,899,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-05-19T18:00:00.000Z,2025-11-15T18:00:15.602Z
b74a7bfc-d333-4fae-8bea-6dbe35ca30a9,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,b4a5f652-440c-453c-bb69-01d539e8b665,2025-07-24,15:00:00,6,completed,444,3064,,2025-07-21T18:00:00.000Z,2025-11-15T18:00:15.602Z
0c8678b1-cdf2-4ac1-b7e5-ae939f77a60b,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,6d50fcd7-97f7-4544-a00a-5c46f5d5323c,2025-10-04,12:00:00,4,completed,506,2328,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-09-26T18:00:00.000Z,2025-11-15T18:00:15.603Z
30d26d40-40b6-4301-8d87-dd36f7dde30d,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,04a3feef-17d2-4253-8cb1-291b6706e7f6,2025-07-06,16:00:00,5,completed,544,3128,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-07-01T18:00:00.000Z,2025-11-15T18:00:15.606Z
d0c0d5c9-d21f-4160-95ef-1abe7ed80a94,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,366493d1-4659-4e75-ac24-2934f8edd5c3,2025-07-16,15:00:00,4,completed,385,1771,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-07-13T18:00:00.000Z,2025-11-15T18:00:15.607Z
a54999a6-125d-4df3-85a1-0b279642d4d4,1da8bb9e-8820-46d8-adc5-8e0b54de6f5f,8c5e7835-4341-4c97-9c9a-ed23abf114cc,2025-06-18,12:00:00,2,completed,263,605,,2025-06-12T18:00:00.000Z,2025-11-15T18:00:15.607Z
4af611d2-43b8-4abb-8b44-d99bf3e20874,a401269b-abe9-418e-8f1e-bcd56f5a6d4c,b538b0ad-3140-4828-82cc-a2cc58e1aa00,2025-08-22,14:00:00,3,completed,518,1787,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-08-16T18:00:00.000Z,2025-11-15T18:00:15.607Z
d1a1ced6-f39f-4759-9fa6-bbf0c706a6b1,a401269b-abe9-418e-8f1e-bcd56f5a6d4c,b42c1758-caaf-453e-9078-cb9e5088adcf,2025-09-06,16:00:00,6,cancelled,396,2732,,2025-09-04T18:00:00.000Z,2025-11-15T18:00:15.608Z
266c8c5c-749f-4d67-bf82-a01291fc2668,a401269b-abe9-418e-8f1e-bcd56f5a6d4c,9847df34-d8e6-42a8-907b-e8d31dd5781b,2025-06-25,10:00:00,5,completed,576,3312,,2025-06-19T18:00:00.000Z,2025-11-15T18:00:15.608Z
91008bb8-5c8c-4068-b0e5-a03da35ee36c,1054ca46-3015-4b6d-a993-8471c2f643c4,f5b52e14-1511-4910-b041-19bbc260e7aa,2025-08-15,14:00:00,4,completed,219,1007,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-08-13T18:00:00.000Z,2025-11-15T18:00:15.609Z
2b7c8b55-dc4d-4688-a9e1-45988aecdc17,1054ca46-3015-4b6d-a993-8471c2f643c4,319f7359-a7ec-42c1-96e7-da9adf081d75,2025-08-19,12:00:00,2,completed,547,1258,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-08-17T18:00:00.000Z,2025-11-15T18:00:15.609Z
418c7c83-9dc0-4a42-9e35-ab9cfcc52deb,1054ca46-3015-4b6d-a993-8471c2f643c4,55523b64-ce87-43e5-99c0-8251f9d957e5,2025-05-25,10:00:00,5,cancelled,503,2892,,2025-05-20T18:00:00.000Z,2025-11-15T18:00:15.609Z
34107b17-f092-4984-9a6a-6ce0f66604f7,1054ca46-3015-4b6d-a993-8471c2f643c4,04a3feef-17d2-4253-8cb1-291b6706e7f6,2025-10-08,12:00:00,6,completed,544,3754,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-10-01T18:00:00.000Z,2025-11-15T18:00:15.610Z
9533dfd5-b968-472d-8acf-e2d235eb69e4,1054ca46-3015-4b6d-a993-8471c2f643c4,44636bc0-0e95-499b-bdfc-0a26a04329bb,2025-08-23,13:00:00,3,completed,357,1232,,2025-08-16T18:00:00.000Z,2025-11-15T18:00:15.610Z
d8347cb8-88af-4d05-bd10-f328e848bfd4,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,75657940-49e1-4938-8c36-7ff397e5439c,2025-08-30,08:00:00,5,completed,290,1667,,2025-08-26T18:00:00.000Z,2025-11-15T18:00:15.610Z
0436fd63-3bfa-4e23-b0b4-f0c955a37b21,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,d89a5458-0ff5-4076-8713-12ee6fa03c29,2025-07-28,08:00:00,5,completed,594,3415,খাবারের সময় লক্ষ্য রাখবেন। হালকা খাবার পছন্দ করেন।,2025-07-25T18:00:00.000Z,2025-11-15T18:00:15.611Z
745f8b43-2c8a-4b83-8aa5-bbae21c72f49,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,d9c57f22-7b42-4e9d-9b24-8b050cfe706c,2025-07-13,09:00:00,3,completed,537,1853,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-07-08T18:00:00.000Z,2025-11-15T18:00:15.611Z
fabae29b-2e7a-4a45-974c-56570dd1bec4,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,50ec2c62-ef49-474b-9c75-a85b54cc4f9b,2025-07-03,08:00:00,3,completed,532,1835,,2025-06-26T18:00:00.000Z,2025-11-15T18:00:15.611Z
6aba6030-e5b4-4205-9ac5-7adffd9a4815,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,6913b8d1-d1db-4b93-9b3b-2ee608690e7b,2025-11-06,10:00:00,6,completed,528,3643,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-11-03T18:00:00.000Z,2025-11-15T18:00:15.612Z
df1b7982-43ff-4d36-8345-93e3259a0c80,b8f665f0-d2f9-439b-8a41-d416c4e26b0d,bd3dea2b-4e5b-422d-8251-98f7c2041ce1,2025-10-09,08:00:00,2,completed,397,913,,2025-10-05T18:00:00.000Z,2025-11-15T18:00:15.612Z
7ab1a4dc-ffd2-41e1-99da-f58bc3c3d47e,e4c40ff6-192e-4669-a9f4-52ce96352a2f,c4aff1a0-1e67-4658-8498-9d16d58238c5,2025-10-13,09:00:00,4,completed,588,2705,সিনিয়রের বিশেষ যত্ন প্রয়োজন। ধৈর্য সহকারে কাজ করবেন।,2025-10-09T18:00:00.000Z,2025-11-15T18:00:15.612Z
397b3eab-f9c0-4a06-b27d-f7abcdcd6680,e4c40ff6-192e-4669-a9f4-52ce96352a2f,55523b64-ce87-43e5-99c0-8251f9d957e5,2025-05-20,09:00:00,6,completed,503,3471,,2025-05-17T18:00:00.000Z,2025-11-15T18:00:15.613Z
dac6850f-a4cb-43dc-bd9b-3f82f9d06784,e4c40ff6-192e-4669-a9f4-52ce96352a2f,23aa3359-f93a-4b32-a511-79820d8092f7,2025-09-21,11:00:00,4,completed,367,1688,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-09-16T18:00:00.000Z,2025-11-15T18:00:15.613Z
ef16875c-eb46-430e-8445-a5b1b6b64d32,e4c40ff6-192e-4669-a9f4-52ce96352a2f,aeb71ced-c83f-4321-8c30-4e88d5af18ea,2025-09-30,08:00:00,6,cancelled,560,3864,গোসলের সময় সাহায্য করতে হবে। সাবধানে হ্যান্ডেল করবেন।,2025-09-28T18:00:00.000Z,2025-11-15T18:00:15.613Z
76b58723-c789-45f5-9b49-eba9e40a6074,1fe5f9bd-6df5-483e-ae70-a0b78219dcf7,9aabe7b8-b383-47a1-a19d-f3e434e1366c,2025-08-27,14:00:00,2,completed,592,1362,,2025-08-22T18:00:00.000Z,2025-11-15T18:00:15.614Z
